Image Name,x1,y1,x2,y2
casent0103149_p_1.png,321,189,696,311
focol2328_p_1.png,236,150,721,319
casent0135035_p_1.png,325,170,722,319
casent0910557_p_1.png,380,198,792,388
casent0103423_p_1.png,179,201,601,288
casent0822196_p_1.png,376,117,727,260
focol2516-2_p_1.png,435,257,1022,515
casent0173396_p_1.png,179,135,597,236
casent0916874_p_1.png,260,205,725,324
casent0254335_p_1.png,321,132,602,256
antweb1038560_p_1.png,249,227,613,396
casent0235117_p_1.png,324,125,601,235
casent0281651_p_1.png,453,164,709,361
casent0913565_p_1.png,268,193,617,322
casent0908030_p_1.png,254,284,613,390
casent0280783_p_1.png,267,139,667,260
casent0235776_p_1.png,470,155,771,273
casent0280138_p_1.png,246,108,541,267
casent0919966_p_1.png,380,232,624,401
casent0907855_p_1.png,507,146,860,337
casent0403847_p_1.png,361,152,727,312
rmcaent000017769_p_1.png,335,227,649,308
casent0235873_p_1.png,388,125,649,235
casent0916828_p_1.png,206,157,646,235
casent0912193_p_1.png,390,179,730,376
focol1544_p_1.png,320,168,873,337
casent0922814_p_1.png,293,136,605,247
casent0102198_p_1.png,483,225,853,307
focol2211_p_1.png,601,271,1224,433
casent0913305_p_1.png,299,121,704,267
casent0911242_p_1.png,619,87,1033,387
casent0914567_p_1.png,235,363,585,492
casent0903733_p_1.png,496,309,1054,503
casent0917751_p_1.png,487,230,979,415
casent0922581_p_1.png,289,96,603,234
casent0912458_p_1.png,320,203,725,352
casent0006075_p_1.png,315,171,731,278
casent0280061_p_1.png,206,127,491,252
casent0902210_p_1.png,361,108,739,224
casent0270047_p_1.png,397,129,741,309
casent0102814_p_1.png,251,72,673,297
casent0179619_p_1.png,358,180,674,357
casent0915505_p_1.png,225,127,628,230
casent0005809_p_1.png,326,168,644,274
casent0908992_p_1.png,271,198,673,281
casent0249127_p_1.png,220,143,573,195
antweb1008327_p_1.png,209,210,702,335
casent0281137_p_1.png,292,125,501,390
casent0911674_p_1.png,324,120,714,278
casent0122031_p_1.png,239,122,585,246
casent0012708_p_1.png,424,227,1024,409
casent0907954_p_1.png,356,241,709,417
casent0909144_p_1.png,671,196,1059,390
focol0854_p_1.png,529,289,1101,336
casent0648644_p_1.png,414,382,981,588
casent0257166_p_1.png,585,229,1033,408
casent0908687_p_1.png,531,278,963,412
casent0106245_p_1.png,193,271,520,382
casent0912407_p_1.png,406,307,851,416
casent0906835_p_1.png,382,96,726,201
casent0901072_p_1.png,309,156,672,286
casent0916888_p_1.png,258,139,665,302
focol1607_p_1.png,311,161,836,268
casent0413157_p_1.png,378,154,763,326
casent0900966_p_1.png,183,256,709,442
casent0840894_p_1.png,311,312,936,540
focol2024_p_1.png,528,157,955,399
ecofog-mi15-0344-62_p_1.png,240,190,591,292
focol1600_p_1.png,405,219,651,370
casent0910000_p_1.png,304,180,722,410
casent0902553_p_1.png,235,179,686,289
casent0911771_p_1.png,598,237,1012,430
casent0281963_p_1.png,182,118,670,278
casent0101952_p_1.png,667,198,1074,421
fmnhins0000046229_p_1.png,242,266,634,441
casent0178525_p_1.png,221,164,606,244
casent0199621_p_1.png,216,132,553,239
casent0908378_p_1.png,389,229,903,380
casent0280849_p_1.png,370,157,690,259
casent0173387_p_1.png,150,126,597,212
casent0901374_p_1.png,494,189,877,331
casent0101368_p_1.png,220,110,791,470
casent0901486_p_1.png,748,266,1268,409
casent0283108_p_1.png,371,104,769,278
casent0235445_p_1.png,225,135,535,247
casent0906595_p_1.png,191,131,563,320
casent0812203_p_1.png,361,141,691,241
inbiocri001283987_p_1.png,653,153,1114,297
casent0908384_p_1.png,312,287,586,366
casent0782394_p_1.png,421,142,741,238
casent0882276_p_1.png,399,259,862,431
casent0317966_p_1.png,502,252,1076,362
casent0179912_p_1.png,440,166,742,291
jtlc000016454_p_1.png,321,251,603,367
casent0907528_p_1.png,420,209,810,336
casent0776580_p_1.png,322,238,871,452
castype06929_p_1.png,228,254,532,371
casent0060219_p_1.png,262,163,598,269
casent0173243_p_1.png,311,129,690,258
casent0919698_p_1.png,263,195,630,345
casent0911710_p_1.png,253,176,687,307
csironc0187_p_1.png,229,211,636,349
casent0912061_p_1.png,141,257,678,372
casent0908659_p_1.png,331,247,707,363
casent0913696_p_1.png,488,212,987,431
casent0911678_p_1.png,387,202,818,465
casent0906973_p_1.png,326,220,678,392
casent0649912_p_1.png,420,364,852,525
casent0106093_p_1.png,148,189,526,318
casent0866522_p_1.png,486,194,1032,422
jtlc000009499_p_1.png,363,170,825,395
casent0917747_p_1.png,394,301,855,466
casent0922189_p_1.png,393,229,739,402
casent0908165_p_1.png,288,163,700,309
casent0904281_p_1.png,299,179,599,274
casent0761114_p_1.png,285,201,539,277
jtlc000016320_p_1.png,324,95,664,249
antweb1008074_p_1.png,307,127,629,277
casent0104984_p_1.png,158,100,521,196
casent0908309_p_1.png,323,226,655,322
casent0909776_p_1.png,385,163,729,402
casent0199994_p_1.png,439,126,862,338
focol0215_p_1.png,300,255,653,416
casent0609891_p_1.png,301,232,547,349
focol0066-2_p_1.png,363,211,716,360
focol0838_p_1.png,91,221,559,220
fmnhins0000062893_p_1.png,286,131,502,226
casent0101229_p_1.png,227,333,614,360
casent0900280_p_1.png,388,205,794,303
casent0914470_p_1.png,318,202,745,355
casent0915304_p_1.png,271,340,740,379
casent0198367_p_1.png,291,108,605,244
casent0282694_p_1.png,349,114,702,303
casent0919865_p_1.png,407,115,635,309
casent0173722_p_1.png,222,145,586,245
casent0917205_p_1.png,373,175,809,335
casent0903623_p_1.png,538,311,1165,513
fmnhins0000045250_p_1.png,328,208,690,327
casent0103654_p_1.png,201,151,597,239
ecofog-bug-0468-12_p_1.png,443,231,955,357
casent0923695_p_1.png,455,259,1041,433
focol2249_p_1.png,316,241,805,297
casent0909139_p_1.png,354,165,797,218
casent0923109_p_1.png,237,271,733,369
casent0901527_p_1.png,438,137,695,279
casent0217697_p_1.png,231,129,481,277
casent0915364_p_1.png,424,118,803,295
casent0080779_p_1.png,279,223,587,319
casent0178233_p_1.png,172,223,612,274
casent0100793_p_1.png,208,151,536,257
casent0815669_p_1.png,482,206,926,352
casent0911480_p_1.png,453,257,777,401
casent0119658_p_1.png,451,208,820,471
jtlc000008175_p_1.png,650,294,1054,554
casent0906947_p_1.png,325,179,715,356
casent0160526_p_1.png,486,132,805,309
casent0906718_p_1.png,163,204,675,348
casent0902468_p_1.png,356,216,738,284
casent0911853_p_1.png,467,216,1079,526
casent0178273_p_1.png,231,188,604,322
casent0280359_p_1.png,370,148,632,280
focol1228_p_1.png,310,249,620,380
casent0101404_p_1.png,310,186,712,309
casent0911642_p_1.png,317,131,698,320
casent0908566_p_1.png,407,226,768,365
mekou221463_p_1.png,327,168,779,289
focol1013_p_1.png,386,133,884,311
casent0464423_p_1.png,349,141,549,350
ecofog-sg17-0014-08_p_1.png,452,311,965,463
casent0649078_p_1.png,620,328,1087,424
focol1576_p_1.png,520,283,902,453
casent0103104_p_1.png,354,148,814,256
antweb1008091_p_1.png,366,149,790,288
casent0619232_p_1.png,218,101,542,254
casent0866528_p_1.png,329,320,873,527
casent0104187_p_1.png,181,170,583,223
casent0270529_p_1.png,270,212,688,256
casent0904388_p_1.png,439,148,721,289
casent0911092_p_1.png,229,118,646,321
ufv-labecol-000763_p_1.png,299,100,694,229
casent0103976_p_1.png,321,160,712,205
casent0173474_p_1.png,425,236,673,366
casent0280083_p_1.png,269,156,675,317
casent0249171_p_1.png,255,136,631,213
casent0910519_p_1.png,361,190,720,399
casent0317014_p_1.png,255,142,713,271
focol0488_p_1.png,837,291,1335,426
casent0270613_p_1.png,497,125,796,304
casent0409322_p_1.png,194,77,582,221
casent0105866_p_1.png,302,146,715,233
casent0649606_p_1.png,573,238,963,366
casent0105634_p_1.png,496,224,835,550
casent0253654_p_1.png,388,206,723,321
ecofog-mi15-0483-16_p_1.png,197,173,594,256
casent0914692_p_1.png,274,156,589,246
casent0172028_p_1.png,390,248,775,407
jtlc000010276_p_1.png,290,140,631,279
antweb1038567_p_1.png,889,357,1812,616
casent0902110_p_1.png,747,288,1172,396
casent0904733_p_1.png,406,157,781,300
casent0903528_p_1.png,279,146,681,355
rbins-et00220_p_1.png,256,170,819,344
casent0907553_p_1.png,395,206,914,336
casent0906630_p_1.png,596,292,1186,475
casent0231059_p_1.png,511,221,969,492
casent0256584_p_1.png,277,186,635,287
casent0418448_p_1.png,382,176,750,283
casent0281012_p_1.png,610,233,998,419
casent0910845_p_1.png,370,191,791,377
casent0002516_p_1.png,285,183,628,214
casent0290559_p_1.png,322,109,696,242
ecofog-it14-0957-44_p_1.png,372,220,961,345
casent0024321_p_1.png,265,93,641,200
casent0908124_p_1.png,390,129,749,297
casent0235349_p_1.png,309,113,609,221
casent0101376_p_1.png,239,248,564,499
antweb1041538_p_1.png,368,211,894,274
casent0649774_p_1.png,312,338,746,452
casent0199666_p_1.png,338,120,598,239
casent0907676_p_1.png,477,224,916,402
casent0914421_p_1.png,347,111,727,286
casent0249920_p_1.png,499,216,762,337
casent0905692_p_1.png,618,280,1055,478
casent0923197_p_1.png,267,234,806,450
casent0280147_p_1.png,319,160,656,278
casent0908893_p_1.png,568,228,991,395
casent0901975_p_1.png,310,157,806,258
casent0281802_p_1.png,635,166,993,341
anic32-900189-2_p_1.png,367,171,691,374
casent0102983_p_1.png,254,151,677,292
casent0911698_p_1.png,269,167,647,346
casent0280430_p_1.png,322,157,641,287
casent0636807_p_1.png,319,171,655,306
casent0281654_p_1.png,561,164,827,356
casent0281099_p_1.png,306,107,660,258
casent0908064_p_1.png,388,123,693,299
casent0915270_p_1.png,233,159,634,253
casent0249331_p_1.png,261,120,562,246
focol0057_p_1.png,439,145,738,356
casent0901528_p_1.png,411,174,817,332
casent0636487_p_1.png,305,200,705,335
casent0456641_p_1.png,233,153,570,238
casent0908947_p_1.png,235,204,636,287
casent0481832_p_1.png,287,146,658,246
casent0916862_p_1.png,361,189,723,276
casent0618513_p_1.png,473,342,1018,424
casent0217485_p_1.png,191,144,567,314
casent0178267_p_1.png,184,143,595,207
casent0909072_p_1.png,558,248,921,388
focol1302_p_1.png,507,219,856,531
casent0911563_p_1.png,367,227,795,399
casent0005829_p_1.png,167,170,554,243
casent0904536_p_1.png,508,212,984,362
casent0104894_p_1.png,274,124,626,286
jtlc000007447_p_1.png,420,190,876,330
casent0907833_p_1.png,634,215,844,416
casent0913248_p_1.png,260,128,651,237
casent0103176_p_1.png,273,116,662,252
casent0173027_p_1.png,287,265,608,331
casent0106270_p_1.png,217,172,631,302
casent0904905_p_1.png,451,187,876,338
casent0014782_p_1.png,369,191,698,296
casent0746783_p_1.png,252,192,672,242
casent0909794_p_1.png,317,186,637,375
casent0902266_p_1.png,533,153,1040,290
casent0217914_p_1.png,263,163,506,270
casent0913673_p_1.png,417,186,775,341
focol0441_p_1.png,595,256,1195,570
casent0774886_p_1.png,392,254,973,497
casent0481022_p_1.png,240,164,632,288
casent0178218_p_1.png,267,94,584,201
casent0640313_p_1.png,236,288,774,420
casent0909152_p_1.png,344,245,667,363
ecofog-sl13-1060-13_p_1.png,317,177,703,305
casent0650296_p_1.png,263,290,814,421
casent0217288_p_1.png,292,131,651,249
casent0172376_p_1.png,491,203,907,356
casent0907375_p_1.png,208,157,651,306
casent0217095_p_1.png,338,224,674,346
casent0906158_p_1.png,295,160,656,309
casent0906613_p_1.png,479,205,759,408
casent0257002_p_1.png,276,159,607,262
casent0427785_p_1.png,605,303,1091,465
casent0179055_p_1.png,198,130,646,228
casent0622555_p_1.png,181,119,619,250
casent0496382_p_1.png,177,128,500,251
casent0901512_p_1.png,310,187,796,346
casent0917201_p_1.png,293,158,717,329
casent0280706_p_1.png,182,71,618,258
focol1864_p_1.png,430,156,908,371
lacment142318_p_1.png,302,181,874,322
casent0914220_p_1.png,445,193,965,366
casent0171141_p_1.png,417,115,749,365
casent0280859_p_1.png,578,236,981,427
mcz-ent00716640_p_1.png,207,228,604,316
casent0872370_p_1.png,256,129,937,295
casent0914942_p_1.png,217,102,612,240
focol2083_p_1.png,296,235,734,440
casent0612579_p_1.png,469,100,733,214
casent0142632_p_1.png,334,119,616,274
casent0178098_p_1.png,162,254,539,273
casent0172002_p_1.png,137,115,602,236
casent0280030_p_1.png,302,124,692,294
